what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1428936832752
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1428936832753
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1428936832753
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1428936832753
started,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1428936832753
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1428936832753
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.bugzilla.core",1428936832753
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.bugzilla.ui",1428936832754
started,bundle,org.eclipse.mylyn.commons.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.core",1428936832754
started,bundle,org.eclipse.mylyn.commons.net,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.net",1428936832754
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.core",1428936832754
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.feed",1428936832754
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.ui",1428936832754
started,bundle,org.eclipse.mylyn.commons.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.ui",1428936832755
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.3.v20130107-0100,"org.eclipse.mylyn.commons.workbench",1428936832755
started,bundle,org.eclipse.mylyn.context.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.context.core",1428936832755
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.context.tasks.ui",1428936832755
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.monitor.ui",1428936832755
started,bundle,org.eclipse.mylyn.tasks.index.core,3.8.3.v20130107-0100,"org.eclipse.mylyn.tasks.index.core",1428936832756
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.tasks.ui",1428936832756
started,bundle,org.eclipse.mylyn.team.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.team.ui",1428936832756
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1428936832756
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1428936832757
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1428936832757
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1428936832758
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1428936832758
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1428936832758
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1428936832758
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1428936832759
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1428936832759
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1428936832759
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1428936832760
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1428936832760
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1428936832760
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1428936832760
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1428936832761
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1428936832761
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1428936832761
started,bundle,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.adt",1428936832761
started,bundle,com.android.ide.eclipse.base,22.3.0.v201310242005-887826,"com.android.ide.eclipse.base",1428936832761
started,bundle,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms",1428936832761
os,sysinfo,,,"win32",1428936832762
arch,sysinfo,,,"x86",1428936832763
ws,sysinfo,,,"win32",1428936832763
locale,sysinfo,,,"en_US",1428936832763
processors,sysinfo,,,"4",1428936832763
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1428936832763
java.runtime.version,sysinfo,,,"1.8.0_31-b13",1428936832763
java.specification.name,sysinfo,,,"Java Platform API Specification",1428936832763
java.specification.vendor,sysinfo,,,"Oracle Corporation",1428936832763
java.specification.version,sysinfo,,,"1.8",1428936832763
java.vendor,sysinfo,,,"Oracle Corporation",1428936832763
java.version,sysinfo,,,"1.8.0_31",1428936832763
java.vm.info,sysinfo,,,"mixed mode",1428936832763
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1428936832763
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1428936832763
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1428936832763
java.vm.specification.version,sysinfo,,,"1.8",1428936832763
java.vm.vendor,sysinfo,,,"Oracle Corporation",1428936832763
java.vm.version,sysinfo,,,"25.31-b07",1428936832763
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1428936832764
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428936833706
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428936833717
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1428936833731
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1428936835624
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1428936835632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428936835997
started,bundle,com.android.ide.eclipse.traceview,22.3.0.v201310242005-887826,"com.android.ide.eclipse.traceview",1428936836061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428936843353
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1428936843499
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1428936843507
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1428936843519
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1428936843894
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1428936843906
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1428936848156
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428936848191
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428936848321
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1428936848773
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1428936848887
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428936849746
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428936849873
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428936849920
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428936850349
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428936850482
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428936850523
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428936850772
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428936850908
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428936850937
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428936851270
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428936851409
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428936852269
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428936852499
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428936857909
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428936858039
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428936870375
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428936870650
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428936883763
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1428936884012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428936889033
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1428936981381
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1428936981401
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1428936981425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937026365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937028035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937032939
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428937035032
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428937036231
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428937036434
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428937037400
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428937037531
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428937039689
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428937039825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937065701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937065822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937065863
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1428937065864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937072505
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1428937077934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937081289
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1428937087325
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1428937087336
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1428937099306
started,bundle,org.eclipse.wst.validation.ui,1.2.300.v201201050300,"org.eclipse.wst.validation.ui",1428937099306
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1428937099315
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1428937099319
started,bundle,org.eclipse.mylyn.wikitext.ui,1.7.3.v20130107-0100,"org.eclipse.mylyn.wikitext.ui",1428937099810
started,bundle,org.eclipse.mylyn.wikitext.core,1.7.3.v20130107-0100,"org.eclipse.mylyn.wikitext.core",1428937099815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937105768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1428937105775
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428937106165
started,bundle,org.eclipse.mylyn.java.tasks,3.8.3.v20130107-0100,"org.eclipse.mylyn.java.tasks",1428937113527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937125471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937183509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937188346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937189855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937193090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937204459
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1428937204501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937204706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937212660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937214480
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428937219678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937221844
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428937221852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937227585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937233946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937237471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937261765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937267178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937616305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937621655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937633319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428937637184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428938134896
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1428938135778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428938171850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428938293321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428938294175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428938345397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428938346544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428938347872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428938348375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428938348912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428938348919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428938349841
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428938349920
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,22.3.0.v201310242005-887826,"overlay.com.android.ide.eclipse.adt.overlay",1428938350060
stopped,bundle,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.adt",1428938350081
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1428938350083
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1428938350084
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1428938350084
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1428938350084
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1428938350085
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1428938350085
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1428938350085
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1428938350085
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1428938350086
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1428938350086
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1428938350086
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1428938350087
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1428938350087
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1428938350088
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1428938350088
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1428938350088
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1428938350088
stopped,bundle,org.eclipse.m2e.core.ui,1.0.200.20111228-1245,"org.eclipse.m2e.core.ui",1428938350088
stopped,bundle,org.eclipse.m2e.core,1.0.200.20111228-1245,"org.eclipse.m2e.core",1428938350088
stopped,bundle,org.eclipse.egit.mylyn.ui,1.3.0.201202151440-r,"org.eclipse.egit.mylyn.ui",1428938350089
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.bugzilla.ui",1428938350089
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.context.tasks.ui",1428938350089
stopped,bundle,org.eclipse.mylyn.help.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.help.ui",1428938350089
stopped,bundle,org.eclipse.mylyn.java.tasks,3.8.3.v20130107-0100,"org.eclipse.mylyn.java.tasks",1428938350089
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.8.3.v20130107-0100,"org.eclipse.mylyn.tasks.bugs",1428938350090
stopped,bundle,org.eclipse.mylyn.team.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.team.ui",1428938350090
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.7.3.v20130107-0100,"org.eclipse.mylyn.wikitext.tasks.ui",1428938350090
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.8.3.v20130107-0100,"org.eclipse.mylyn.tasks.ui",1428938350090
stopped,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.3.v20130107-0100,"org.eclipse.mylyn.commons.notifications.feed",1428938350090
stopped,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.200.v20100503,"org.eclipse.equinox.jsp.jasper.registry",1428938350090
stopped,bundle,org.eclipse.equinox.jsp.jasper,1.0.300.v20110502,"org.eclipse.equinox.jsp.jasper",1428938350091
stopped,bundle,org.eclipse.equinox.http.servlet,1.1.200.v20110502,"org.eclipse.equinox.http.servlet",1428938350091
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1428938350091
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1428938350091
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1428938350091
